id,totalprice,date_placed
7058,49.5,'2023-03-20 20:30:11.578174'
7059,58.5,'2023-03-20 20:30:11.578174'
7060,47.0,'2023-03-20 18:00:11.578174'
7067,48.0,'2023-03-20 19:00:11.578174'
7068,48.5,'2023-03-20 15:30:11.578174'
7071,62.5,'2023-03-20 17:00:11.578174'
7074,60.0,'2023-03-20 19:30:11.578174'
7082,62.0,'2023-03-20 11:00:11.578174'
7087,52.5,'2023-03-20 21:00:11.578174'
7103,56.5,'2023-03-20 19:30:11.578174'
7104,58.5,'2023-03-20 15:00:11.578174'
7106,50.0,'2023-03-20 20:00:11.578174'
7109,45.5,'2023-03-20 15:30:11.578174'
7110,57.5,'2023-03-20 12:00:11.578174'
7115,64.5,'2023-03-20 19:30:11.578174'
7117,34.5,'2023-03-21 16:30:11.578174'
7121,32.0,'2023-03-21 12:30:11.578174'
7124,32.5,'2023-03-21 22:30:11.578174'
7131,55.0,'2023-03-21 16:30:11.578174'
7132,47.5,'2023-03-21 22:30:11.578174'
7134,35.5,'2023-03-21 21:30:11.578174'
7142,57.0,'2023-03-21 15:00:11.578174'
7143,40.0,'2023-03-21 22:30:11.578174'
7151,53.0,'2023-03-21 12:30:11.578174'
7152,38.5,'2023-03-21 22:00:11.578174'
7158,34.5,'2023-03-21 15:30:11.578174'
7168,55.0,'2023-03-21 17:30:11.578174'
7172,35.0,'2023-03-21 13:00:11.578174'
7174,52.5,'2023-03-21 13:00:11.578174'
7181,50.0,'2023-03-22 18:30:11.578174'
7184,47.0,'2023-03-22 19:00:11.578174'
7195,49.5,'2023-03-22 11:30:11.578174'
7198,50.0,'2023-03-22 20:00:11.578174'
7206,37.5,'2023-03-22 15:00:11.578174'
7220,52.0,'2023-03-22 12:00:11.578174'
7235,45.0,'2023-03-22 20:30:11.578174'
7237,38.0,'2023-03-22 12:30:11.578174'
7239,48.0,'2023-03-22 12:30:11.578174'
7252,60.0,'2023-03-23 17:30:11.578174'
7256,61.5,'2023-03-23 13:30:11.578174'
7260,62.5,'2023-03-23 11:30:11.578174'
7264,45.5,'2023-03-23 14:00:11.578174'
7266,65.5,'2023-03-23 21:00:11.578174'
7281,64.5,'2023-03-23 22:00:11.578174'
7282,62.5,'2023-03-23 14:30:11.578174'
7284,54.5,'2023-03-23 22:00:11.578174'
7287,61.5,'2023-03-23 14:00:11.578174'
7288,52.5,'2023-03-23 16:00:11.578174'
7296,54.5,'2023-03-23 12:30:11.578174'
7305,47.0,'2023-03-24 15:30:11.578174'
7319,37.0,'2023-03-24 19:30:11.578174'
7328,40.0,'2023-03-24 19:30:11.578174'
7330,47.0,'2023-03-24 12:00:11.578174'
7337,55.0,'2023-03-24 20:30:11.578174'
7339,38.0,'2023-03-24 16:00:11.578174'
7353,52.0,'2023-03-24 12:30:11.578174'
7359,47.5,'2023-03-24 14:00:11.578174'
7380,35.0,'2023-03-25 14:00:11.587683'
7382,50.0,'2023-03-25 20:30:11.588530'
7385,38.0,'2023-03-25 13:30:11.588530'
7386,40.5,'2023-03-25 19:30:11.588530'
7392,53.5,'2023-03-25 16:30:11.588530'
7395,36.0,'2023-03-25 19:00:11.588530'
7398,47.5,'2023-03-25 21:30:11.588530'
7399,51.0,'2023-03-25 19:00:11.588530'
7402,38.0,'2023-03-25 20:30:11.588530'
7407,51.0,'2023-03-25 18:30:11.589400'
7422,37.0,'2023-03-25 13:00:11.589400'
7423,40.0,'2023-03-25 17:00:11.589400'
7460,36.5,'2023-03-26 21:00:11.590280'
7472,57.5,'2023-03-26 15:30:11.591399'
7486,47.0,'2023-03-27 12:00:11.591399'
7502,52.5,'2023-03-27 20:00:11.591399'
7511,35.0,'2023-03-27 19:00:11.591399'
7514,35.0,'2023-03-27 15:00:11.591399'
7520,37.0,'2023-03-27 19:00:11.591399'
7523,35.0,'2023-03-27 17:30:11.591399'
7524,35.0,'2023-03-27 14:00:11.591399'
7550,52.5,'2023-03-28 18:30:11.591399'
7554,34.0,'2023-03-28 13:30:11.591399'
7564,39.5,'2023-03-28 17:00:11.591399'
7578,52.0,'2023-03-28 12:00:11.591399'
7584,35.0,'2023-03-28 15:00:11.591399'
7589,47.0,'2023-03-28 22:30:11.591399'
7590,42.5,'2023-03-28 18:00:11.591399'
7597,55.5,'2023-03-28 16:30:11.591399'
7602,39.5,'2023-03-28 14:00:11.591399'
7609,50.0,'2023-03-29 18:00:11.591399'
7620,50.0,'2023-03-29 14:00:11.591399'
7646,47.5,'2023-03-29 17:30:11.591399'
7652,68.0,'2023-03-29 11:00:11.591399'
7664,59.0,'2023-03-29 17:30:11.591399'
7667,57.5,'2023-03-29 16:30:11.591399'
7672,52.0,'2023-03-30 18:00:11.591399'
7677,63.0,'2023-03-30 20:30:11.591399'
7680,66.5,'2023-03-30 13:30:11.591399'
7683,59.5,'2023-03-30 22:00:11.591399'
7684,47.5,'2023-03-30 16:30:11.591399'
7690,52.0,'2023-03-30 22:30:11.591399'
7693,57.0,'2023-03-30 11:30:11.591399'
7694,54.5,'2023-03-30 16:30:11.591399'
7709,55.5,'2023-03-30 14:00:11.591399'
7721,62.5,'2023-03-30 21:30:11.591399'
7725,60.0,'2023-03-30 11:30:11.591399'
7742,50.0,'2023-03-31 12:30:11.591399'
7746,37.5,'2023-03-31 22:30:11.591399'
7750,50.5,'2023-03-31 18:00:11.591399'
7752,37.5,'2023-03-31 16:30:11.591399'
7755,39.5,'2023-03-31 14:00:11.591399'
7756,34.5,'2023-03-31 15:30:11.591399'
7757,40.0,'2023-03-31 18:30:11.591399'
7774,57.0,'2023-03-31 13:00:11.591399'
7779,44.0,'2023-03-31 14:30:11.591399'
7792,34.5,'2023-04-01 17:00:11.591399'
7800,47.0,'2023-04-01 18:00:11.591399'
7803,50.5,'2023-04-01 20:00:11.591399'
7810,38.0,'2023-04-01 17:00:11.591399'
7812,48.0,'2023-04-01 13:30:11.591399'
7813,51.0,'2023-04-01 19:00:11.591399'
7816,53.5,'2023-04-01 14:00:11.591399'
7819,32.0,'2023-04-01 19:30:11.591399'
7820,53.0,'2023-04-01 20:30:11.591399'
7822,51.0,'2023-04-01 19:00:11.591399'
7823,51.0,'2023-04-01 18:00:11.591399'
7828,49.5,'2023-04-01 14:00:11.591399'
7833,36.0,'2023-04-01 19:30:11.591399'
7840,37.0,'2023-04-01 19:00:11.591399'
7844,47.5,'2023-04-01 12:30:11.591399'
7860,50.0,'2023-04-02 14:30:11.591399'
7861,47.5,'2023-04-02 15:30:11.591399'
7863,56.0,'2023-04-02 16:30:11.591399'
7865,64.0,'2023-04-02 21:00:11.591399'
7868,62.5,'2023-04-02 14:30:11.591399'
7875,57.0,'2023-04-02 12:00:11.591399'
7876,60.5,'2023-04-02 22:00:11.591399'
7887,52.0,'2023-04-02 15:00:11.591399'
7888,47.5,'2023-04-02 14:30:11.591399'
7896,69.0,'2023-04-02 18:30:11.591399'
7897,72.0,'2023-04-02 21:30:11.591399'
7899,48.0,'2023-04-02 14:00:11.591399'
7903,61.5,'2023-04-02 20:00:11.591399'
7909,51.0,'2023-04-02 15:00:11.591399'
7919,35.0,'2023-04-03 21:00:11.591399'
7938,50.5,'2023-04-03 13:00:11.591399'
7941,38.0,'2023-04-03 19:00:11.591399'
7949,37.0,'2023-04-03 13:30:11.591399'
7961,37.5,'2023-04-03 21:00:11.591399'
7964,54.5,'2023-04-03 16:00:11.591399'
7968,37.5,'2023-04-03 15:00:11.591399'
7971,53.5,'2023-04-03 19:00:11.591399'
7983,39.5,'2023-04-04 14:30:11.591399'
7999,39.5,'2023-04-04 21:30:11.591399'
8010,54.0,'2023-04-04 19:30:11.591399'
8017,53.0,'2023-04-04 12:00:11.591399'
8024,47.5,'2023-04-04 17:30:11.591399'
8027,32.0,'2023-04-04 22:30:11.591399'
8033,40.0,'2023-04-04 13:00:11.591399'
8039,52.5,'2023-04-05 11:30:11.591399'
8045,45.0,'2023-04-05 19:30:11.591399'
8051,49.0,'2023-04-05 16:30:11.591399'
8058,35.5,'2023-04-05 19:00:11.591399'
8059,47.0,'2023-04-05 19:30:11.591399'
8073,35.0,'2023-04-05 21:30:11.591399'
8079,50.0,'2023-04-05 18:30:11.591399'
8083,40.0,'2023-04-05 11:30:11.591399'
8086,53.0,'2023-04-05 22:30:11.591399'
8088,40.0,'2023-04-05 16:30:11.591399'
8095,34.5,'2023-04-05 20:00:11.591399'
8101,52.5,'2023-04-05 11:00:11.591399'
8102,49.5,'2023-04-05 13:30:11.591399'
8103,35.0,'2023-04-05 19:30:11.591399'
8106,47.0,'2023-04-06 20:00:11.591399'
8115,32.0,'2023-04-06 21:30:11.591399'
8117,35.5,'2023-04-06 17:30:11.591399'
8119,39.5,'2023-04-06 13:30:11.591399'
8121,47.5,'2023-04-06 18:30:11.591399'
8131,40.0,'2023-04-06 22:00:11.591399'
8133,35.5,'2023-04-06 19:30:11.591399'
8145,51.5,'2023-04-06 22:00:11.603404'
8146,34.5,'2023-04-06 12:00:11.603404'
8148,38.0,'2023-04-06 19:00:11.603404'
8154,53.0,'2023-04-06 19:00:11.603404'
8156,52.5,'2023-04-06 11:00:11.603404'
8159,51.0,'2023-04-06 18:00:11.603404'
8168,55.5,'2023-04-06 20:00:11.603404'
8176,63.0,'2023-04-07 14:00:11.603404'
8177,45.0,'2023-04-07 13:00:11.603404'
8178,64.5,'2023-04-07 14:30:11.603404'
8181,60.5,'2023-04-07 13:30:11.603404'
8184,49.0,'2023-04-07 15:00:11.603404'
8185,60.0,'2023-04-07 12:00:11.603404'
8188,67.5,'2023-04-07 12:30:11.603404'
8189,55.0,'2023-04-07 15:00:11.603404'
8197,63.5,'2023-04-07 13:00:11.603404'
8203,52.0,'2023-04-07 13:00:11.603404'
8207,65.0,'2023-04-07 13:00:11.603404'
8213,52.5,'2023-04-07 12:00:11.603404'
8218,65.0,'2023-04-07 17:30:11.603404'
8221,60.5,'2023-04-07 13:30:11.603404'
8222,60.0,'2023-04-07 11:30:11.603404'
8226,44.5,'2023-04-08 17:30:11.603404'
8227,37.0,'2023-04-08 20:30:11.603404'
8236,35.0,'2023-04-08 20:00:11.603404'
8240,55.5,'2023-04-08 21:30:11.603404'
8241,49.5,'2023-04-08 13:30:11.603404'
8243,36.0,'2023-04-08 19:00:11.603404'
8247,45.0,'2023-04-08 17:30:11.603404'
8261,38.0,'2023-04-08 16:00:11.603404'
8275,39.0,'2023-04-08 13:00:11.603404'
8280,42.5,'2023-04-08 12:30:11.603404'
8282,40.0,'2023-04-08 13:00:11.603404'
8298,52.5,'2023-04-09 16:30:11.603404'
8300,39.5,'2023-04-09 20:00:11.603404'
8301,49.5,'2023-04-09 14:00:11.603404'
8311,37.5,'2023-04-09 21:30:11.603404'
8321,47.0,'2023-04-09 20:00:11.603404'
8330,50.0,'2023-04-09 14:30:11.603404'
8332,33.0,'2023-04-09 15:30:11.603404'
8333,53.0,'2023-04-09 11:00:11.603404'
8334,47.5,'2023-04-09 15:00:11.603404'
8338,47.5,'2023-04-09 13:30:11.603404'
8350,65.0,'2023-04-10 20:00:11.603404'
8358,48.0,'2023-04-10 20:00:11.603404'
8360,55.5,'2023-04-10 17:00:11.603404'
8362,63.0,'2023-04-10 20:30:11.603404'
8373,50.5,'2023-04-10 19:00:11.603404'
8385,51.0,'2023-04-10 16:00:11.603404'
8386,55.5,'2023-04-10 18:00:11.603404'
8390,52.5,'2023-04-10 19:30:11.603404'
8400,51.0,'2023-04-10 20:00:11.603404'
8407,50.0,'2023-04-11 22:30:11.603404'
8408,55.0,'2023-04-11 22:00:11.603404'
8414,50.5,'2023-04-11 15:30:11.603404'
8420,51.0,'2023-04-11 17:00:11.603404'
8431,64.5,'2023-04-11 21:00:11.603404'
8434,54.5,'2023-04-11 14:00:11.603404'
8436,50.0,'2023-04-11 11:00:11.603404'
8448,65.0,'2023-04-11 12:30:11.603404'
8449,58.0,'2023-04-11 16:00:11.603404'
8452,48.5,'2023-04-11 21:30:11.603404'
8457,62.0,'2023-04-11 19:30:11.603404'
8472,52.5,'2023-04-11 15:00:11.603404'
8475,48.5,'2023-04-12 17:30:11.603404'
8486,40.5,'2023-04-12 20:00:11.603404'
8497,40.0,'2023-04-12 15:00:11.603404'
8502,38.5,'2023-04-12 12:00:11.603404'
8505,40.0,'2023-04-12 17:00:11.603404'
8512,51.0,'2023-04-12 19:00:11.603404'
8517,54.5,'2023-04-12 13:00:11.603404'
8520,49.0,'2023-04-12 11:30:11.603404'
8521,40.0,'2023-04-12 22:00:11.603404'
8526,37.0,'2023-04-12 12:00:11.603404'
8533,48.0,'2023-04-13 17:30:11.603404'
8538,39.5,'2023-04-13 20:00:11.603404'
8541,32.0,'2023-04-13 15:00:11.603404'
8547,43.0,'2023-04-13 18:00:11.603404'
8549,35.0,'2023-04-13 13:00:11.603404'
8551,38.0,'2023-04-13 12:30:11.603404'
8552,34.5,'2023-04-13 12:00:11.603404'
8553,50.5,'2023-04-13 20:30:11.603404'
8555,40.0,'2023-04-13 13:00:11.603404'
8557,45.0,'2023-04-13 13:30:11.603404'
8558,53.0,'2023-04-13 16:00:11.603404'
8564,51.0,'2023-04-13 19:00:11.603404'
8567,39.5,'2023-04-13 19:30:11.603404'
8582,51.0,'2023-04-13 17:00:11.603404'
8585,45.5,'2023-04-13 13:30:11.603404'
8589,45.0,'2023-04-13 14:00:11.603404'
8590,47.5,'2023-04-13 13:00:11.603404'
8593,53.0,'2023-04-13 11:30:11.603404'
8594,41.0,'2023-04-13 19:30:11.603404'
8597,39.5,'2023-04-13 13:00:11.603404'
8598,52.5,'2023-04-13 15:00:11.603404'
8607,55.0,'2023-04-14 13:00:11.603404'
8618,48.5,'2023-04-14 18:00:11.603404'
8619,52.0,'2023-04-14 17:30:11.603404'
8622,48.0,'2023-04-14 14:00:11.603404'
8633,43.0,'2023-04-14 20:30:11.603404'
8637,43.0,'2023-04-14 12:30:11.603404'
8640,53.5,'2023-04-14 14:30:11.603404'
8650,30.0,'2023-04-14 18:30:11.603404'
8659,41.0,'2023-04-14 20:30:11.603404'
8661,40.0,'2023-04-14 15:00:11.603404'
8664,37.5,'2023-04-14 16:00:11.603404'
8668,42.5,'2023-04-15 11:00:11.603404'
8675,38.5,'2023-04-15 12:30:11.603404'
8681,54.5,'2023-04-15 15:00:11.603404'
8687,39.5,'2023-04-15 15:30:11.603404'
8691,35.0,'2023-04-15 14:30:11.603404'
8692,50.5,'2023-04-15 16:30:11.603404'
8694,39.0,'2023-04-15 15:30:11.603404'
8706,47.0,'2023-04-15 21:00:11.603404'
8708,54.5,'2023-04-15 17:30:11.603404'
8710,42.0,'2023-04-15 19:30:11.603404'
8713,37.5,'2023-04-15 13:00:11.603404'
8715,47.5,'2023-04-15 20:30:11.603404'
8718,55.0,'2023-04-15 12:30:11.603404'
8720,37.0,'2023-04-15 14:30:11.603404'
8725,49.5,'2023-04-15 12:30:11.603404'
8738,61.5,'2023-04-16 21:30:11.603404'
8741,48.0,'2023-04-16 20:00:11.603404'
8751,45.5,'2023-04-16 22:00:11.603404'
8754,52.0,'2023-04-16 21:00:11.603404'
8758,57.5,'2023-04-16 19:00:11.603404'
8760,53.5,'2023-04-16 12:30:11.603404'
8767,60.0,'2023-04-16 14:00:11.603404'
8775,65.5,'2023-04-16 15:30:11.603404'
8793,62.5,'2023-04-16 21:00:11.603404'
8799,42.0,'2023-04-17 13:00:11.603404'
8803,38.0,'2023-04-17 21:30:11.603404'
8809,50.5,'2023-04-17 22:30:11.603404'
8815,37.0,'2023-04-17 20:30:11.603404'
8818,40.5,'2023-04-17 18:00:11.603404'
8820,42.5,'2023-04-17 19:30:11.603404'
8823,53.0,'2023-04-17 19:30:11.603404'
8827,53.0,'2023-04-17 19:30:11.603404'
8835,36.5,'2023-04-17 19:00:11.603404'
8856,39.5,'2023-04-17 20:00:11.603404'
8869,38.0,'2023-04-18 15:00:11.603404'
8871,50.0,'2023-04-18 12:00:11.603404'
8876,55.5,'2023-04-18 12:30:11.603404'
8905,48.0,'2023-04-18 17:00:11.603404'
8906,38.0,'2023-04-18 12:30:11.603404'
8934,55.5,'2023-04-19 20:00:11.603404'
8936,49.0,'2023-04-19 11:30:11.603404'
8939,37.0,'2023-04-19 15:30:11.603404'
8941,47.0,'2023-04-19 19:30:11.603404'
8950,40.0,'2023-04-19 19:00:11.619049'
8958,37.0,'2023-04-19 18:00:11.619049'
8959,50.0,'2023-04-19 20:00:11.619049'
8962,47.0,'2023-04-19 18:30:11.619049'
8966,42.0,'2023-04-19 11:30:11.619049'
8978,53.0,'2023-04-20 20:30:11.619049'
8981,47.0,'2023-04-20 16:00:11.619049'
8986,40.0,'2023-04-20 18:30:11.619049'
9015,35.0,'2023-04-20 14:30:11.619049'
9018,52.0,'2023-04-20 14:00:11.619049'
9020,55.5,'2023-04-20 19:00:11.619049'
9021,32.0,'2023-04-20 17:00:11.619049'
9028,46.0,'2023-04-20 11:00:11.619049'
9040,40.5,'2023-04-20 19:30:11.619049'
9045,34.5,'2023-04-20 20:30:11.619049'
9059,52.0,'2023-04-21 12:30:11.619049'
9067,54.0,'2023-04-21 15:00:11.619049'
9068,50.0,'2023-04-21 12:30:11.619049'
9069,65.0,'2023-04-21 15:00:11.619049'
9075,60.0,'2023-04-21 14:00:11.619049'
9089,61.5,'2023-04-21 12:30:11.619049'
9090,64.5,'2023-04-21 12:00:11.619049'
9118,58.0,'2023-04-22 18:00:11.619049'
9131,71.0,'2023-04-22 19:00:11.619049'
9137,60.0,'2023-04-22 12:30:11.619049'
9148,51.5,'2023-04-22 11:00:11.619049'
9153,54.5,'2023-04-22 17:30:11.619049'
9161,48.0,'2023-04-22 14:00:11.619049'
9164,50.5,'2023-04-22 15:30:11.619049'
9171,53.0,'2023-04-23 19:30:11.619049'
9174,47.0,'2023-04-23 15:00:11.619049'
9188,50.0,'2023-04-23 12:00:11.619049'
9196,57.0,'2023-04-23 20:30:11.619049'
9198,62.5,'2023-04-23 15:30:11.619049'
9199,51.0,'2023-04-23 14:30:11.619049'
9206,66.5,'2023-04-23 13:00:11.619049'
9210,59.5,'2023-04-23 12:30:11.619049'
9211,49.0,'2023-04-23 13:30:11.619049'
9213,50.0,'2023-04-23 18:00:11.619049'
9214,46.5,'2023-04-23 12:30:11.619049'
9226,50.5,'2023-04-23 21:00:11.619049'
9227,45.0,'2023-04-23 16:30:11.619049'
9238,38.0,'2023-04-24 18:00:11.619049'
9240,55.5,'2023-04-24 17:00:11.619049'
9241,39.5,'2023-04-24 22:00:11.619049'
9244,47.0,'2023-04-24 15:30:11.619049'
9252,40.0,'2023-04-24 19:30:11.619049'
9254,50.5,'2023-04-24 19:30:11.619049'
9277,40.5,'2023-04-24 20:00:11.619049'
9284,35.0,'2023-04-24 15:30:11.619049'
9287,37.5,'2023-04-24 20:00:11.619049'
9291,65.5,'2023-04-25 13:00:11.619049'
9292,63.0,'2023-04-25 22:30:11.619049'
9294,58.0,'2023-04-25 11:30:11.619049'
9295,63.0,'2023-04-25 18:00:11.619049'
9303,51.5,'2023-04-25 14:00:11.619049'
9317,55.0,'2023-04-25 19:30:11.619049'
9322,52.5,'2023-04-25 21:30:11.619049'
9325,43.0,'2023-04-25 13:00:11.619049'
9326,48.5,'2023-04-25 17:00:11.619049'
9329,61.5,'2023-04-25 18:00:11.619049'
9332,48.0,'2023-04-25 13:30:11.619049'
9336,68.5,'2023-04-25 22:30:11.619049'
9337,61.0,'2023-04-25 12:00:11.619049'
9340,52.0,'2023-04-25 18:30:11.619049'
9349,62.5,'2023-04-25 15:30:11.619049'
9356,34.0,'2023-04-26 18:00:11.619049'
9379,38.0,'2023-04-26 19:00:11.619049'
9385,49.5,'2023-04-26 14:30:11.619049'
9388,43.0,'2023-04-26 12:30:11.619049'
9398,55.0,'2023-04-26 19:30:11.619049'
9400,34.5,'2023-04-26 11:00:11.619049'
9407,38.0,'2023-04-26 12:00:11.619049'
9411,46.5,'2023-04-27 13:30:11.619049'
9424,54.5,'2023-04-27 13:00:11.619049'
9429,67.0,'2023-04-27 22:00:11.619049'
9430,50.0,'2023-04-27 18:30:11.619049'
9446,65.5,'2023-04-27 16:00:11.619049'
9447,62.5,'2023-04-27 11:00:11.619049'
9451,44.5,'2023-04-27 11:30:11.619049'
9461,55.5,'2023-04-27 14:00:11.619049'
9470,49.5,'2023-04-27 17:30:11.619049'
9473,52.5,'2023-04-28 22:30:11.619049'
9475,48.0,'2023-04-28 15:00:11.619049'
9477,63.0,'2023-04-28 19:00:11.619049'
9494,62.5,'2023-04-28 14:30:11.619049'
9503,57.0,'2023-04-28 16:30:11.619049'
9504,62.5,'2023-04-28 19:00:11.619049'
9506,45.5,'2023-04-28 19:30:11.619049'
9509,50.0,'2023-04-28 15:00:11.619049'
9510,51.0,'2023-04-28 15:00:11.619049'
9512,59.5,'2023-04-28 12:30:11.619049'
9521,47.0,'2023-04-28 12:30:11.619049'
9527,55.0,'2023-04-28 15:30:11.619049'
9531,59.5,'2023-04-28 20:00:11.619049'
9537,51.0,'2023-04-29 13:00:11.619049'
9542,50.5,'2023-04-29 19:00:11.619049'
9546,35.5,'2023-04-29 20:30:11.619049'
9558,51.0,'2023-04-29 19:00:11.619049'
9564,37.0,'2023-04-29 16:00:11.619049'
9586,41.0,'2023-04-29 18:30:11.619049'
9597,38.0,'2023-04-29 16:30:11.619049'
9610,60.5,'2023-04-30 19:00:11.619049'
9611,45.0,'2023-04-30 19:00:11.619049'
9612,52.5,'2023-04-30 15:00:11.619049'
9619,60.5,'2023-04-30 17:30:11.619049'
9630,60.0,'2023-04-30 15:30:11.619049'
9632,65.0,'2023-04-30 21:30:11.619049'
9642,49.5,'2023-04-30 21:00:11.619049'
9646,52.5,'2023-04-30 20:00:11.619049'
9648,53.0,'2023-04-30 18:30:11.619049'
9654,52.5,'2023-04-30 13:00:11.619049'
9659,62.5,'2023-04-30 16:30:11.619049'
9661,59.0,'2023-04-30 15:00:11.619049'
9676,49.5,'2023-05-01 16:30:11.619049'
9678,55.0,'2023-05-01 21:30:11.619049'
9684,54.5,'2023-05-01 22:00:11.619049'
9685,35.0,'2023-05-01 21:30:11.619049'
9686,50.0,'2023-05-01 20:30:11.619049'
9687,45.0,'2023-05-01 14:30:11.619049'
9689,39.5,'2023-05-01 15:30:11.619049'
9690,40.5,'2023-05-01 21:00:11.619049'
9695,52.0,'2023-05-01 14:30:11.619049'
9696,54.5,'2023-05-01 16:00:11.619049'
9698,53.0,'2023-05-01 18:30:11.619049'
9702,55.0,'2023-05-01 22:00:11.619049'
9716,49.5,'2023-05-01 12:30:11.619049'
9721,50.0,'2023-05-01 19:30:11.619049'
9733,39.5,'2023-05-01 19:30:11.619049'
9734,55.5,'2023-05-01 17:00:11.619049'
9735,40.0,'2023-05-01 21:30:11.619049'
9738,60.0,'2023-05-02 15:30:11.619049'
9743,61.0,'2023-05-02 12:00:11.619049'
9744,61.0,'2023-05-02 17:00:11.619049'
9745,60.5,'2023-05-02 18:00:11.619049'
9753,57.0,'2023-05-02 12:00:11.619049'
9754,61.0,'2023-05-02 22:30:11.619049'
9764,54.5,'2023-05-02 19:00:11.619049'
9768,57.0,'2023-05-02 11:30:11.619049'
9776,62.5,'2023-05-02 19:30:11.619049'
9778,68.5,'2023-05-02 19:30:11.619049'
9780,62.5,'2023-05-02 13:00:11.619049'
9784,64.0,'2023-05-02 22:30:11.619049'
9795,53.5,'2023-05-02 19:30:11.619049'
9796,47.0,'2023-05-02 15:30:11.619049'
9797,63.0,'2023-05-02 18:30:11.619049'
9813,39.0,'2023-05-03 11:00:11.619049'
9818,43.0,'2023-05-03 22:30:11.619049'
9829,36.5,'2023-05-03 12:30:11.619049'
9835,39.5,'2023-05-03 15:30:11.619049'
9837,40.5,'2023-05-03 19:00:11.619049'
9839,33.0,'2023-05-03 21:00:11.619049'
9842,42.5,'2023-05-03 18:00:11.619049'
9845,37.5,'2023-05-03 22:00:11.619049'
9848,48.0,'2023-05-03 21:00:11.619049'
9850,46.0,'2023-05-03 20:00:11.619049'
9856,38.5,'2023-05-03 18:00:11.619049'
9862,55.0,'2023-05-04 19:30:11.619049'
9865,52.5,'2023-05-04 19:00:11.619049'
9877,45.5,'2023-05-04 19:30:11.619049'
9885,57.5,'2023-05-04 11:30:11.619049'
9888,63.5,'2023-05-04 14:00:11.619049'
9898,60.0,'2023-05-04 13:30:11.619049'
9899,67.0,'2023-05-04 16:30:11.619049'
9904,63.0,'2023-05-04 14:30:11.619049'
9907,58.0,'2023-05-04 16:30:11.619049'
9912,58.5,'2023-05-04 14:00:11.619049'
9919,53.0,'2023-05-05 14:00:11.619049'
9922,50.5,'2023-05-05 17:00:11.619049'
9928,40.0,'2023-05-05 16:30:11.619049'
9931,53.0,'2023-05-05 19:00:11.619049'
9932,52.5,'2023-05-05 22:30:11.619049'
9935,46.5,'2023-05-05 14:00:11.619049'
9936,60.0,'2023-05-05 19:30:11.619049'
9937,60.5,'2023-05-05 14:00:11.619049'
9943,60.5,'2023-05-05 19:30:11.619049'
9955,47.5,'2023-05-05 22:30:11.634663'
9957,52.5,'2023-05-05 14:00:11.634663'
9959,47.5,'2023-05-05 16:30:11.634663'
9960,60.5,'2023-05-05 12:00:11.634663'
9961,65.0,'2023-05-05 17:00:11.634663'
9967,42.0,'2023-05-05 18:00:11.634663'
9970,55.0,'2023-05-05 12:00:11.634663'
9971,51.0,'2023-05-05 18:30:11.634663'
9973,53.5,'2023-05-05 18:30:11.634663'
9974,48.5,'2023-05-05 19:30:11.634663'
9993,51.5,'2023-05-06 15:00:11.634663'
9994,37.0,'2023-05-06 15:30:11.634663'
9995,37.0,'2023-05-06 21:00:11.634663'
10006,53.5,'2023-05-06 12:30:11.634663'
10013,47.0,'2023-05-06 16:30:11.634663'
10014,39.5,'2023-05-06 16:30:11.634663'
10015,35.0,'2023-05-06 19:00:11.634663'
10019,52.0,'2023-05-06 14:30:11.634663'
10020,32.5,'2023-05-06 15:00:11.634663'
10022,51.5,'2023-05-06 18:30:11.634663'
10031,37.5,'2023-05-06 13:30:11.634663'
10036,44.5,'2023-05-06 17:30:11.634663'
10044,34.5,'2023-05-06 15:30:11.634663'
10045,48.0,'2023-05-06 15:00:11.634663'
10048,49.5,'2023-05-06 18:30:11.634663'
10049,49.0,'2023-05-06 16:30:11.634663'
10054,57.0,'2023-05-07 16:00:11.634663'
10061,50.5,'2023-05-07 20:00:11.634663'
10068,63.5,'2023-05-07 12:30:11.634663'
10074,64.5,'2023-05-07 12:00:11.634663'
10078,47.5,'2023-05-07 20:30:11.634663'
10082,54.5,'2023-05-07 20:00:11.634663'
10084,63.0,'2023-05-07 20:30:11.634663'
10085,48.0,'2023-05-07 15:00:11.634663'
10087,46.5,'2023-05-07 12:30:11.634663'
10092,67.5,'2023-05-07 16:00:11.634663'
10098,65.0,'2023-05-07 21:00:11.634663'
10100,52.0,'2023-05-07 15:30:11.634663'
10102,60.5,'2023-05-07 14:30:11.634663'
10106,48.0,'2023-05-07 20:30:11.634663'
10117,37.0,'2023-05-08 20:00:11.634663'
10118,53.0,'2023-05-08 18:30:11.634663'
10125,51.0,'2023-05-08 21:30:11.634663'
10128,37.0,'2023-05-08 19:00:11.634663'
10132,37.5,'2023-05-08 14:00:11.634663'
10133,40.0,'2023-05-08 19:00:11.634663'
10138,55.0,'2023-05-08 16:00:11.634663'
10141,48.0,'2023-05-08 20:00:11.634663'
10155,33.0,'2023-05-08 14:30:11.634663'
10158,35.5,'2023-05-08 15:00:11.634663'
10160,50.0,'2023-05-08 19:30:11.634663'
10164,37.5,'2023-05-08 17:00:11.634663'
10173,40.0,'2023-05-08 18:00:11.634663'
10176,53.0,'2023-05-08 11:00:11.634663'
10181,42.0,'2023-05-08 17:00:11.634663'
10191,63.0,'2023-05-09 18:00:11.634663'
